CUSTOMER_ID,CUSTOMER_NAME,POSTAL_CODE,STATE,CITY,ADDRESS_LINE1,ADDRESS_LINE2,AGE,EMPLOYMENT_STATUS,SOCIAL_CLASS,RISK_SEGMENTATION,MARITAL_STATUS,POLICY_NUMBER
A00008644,Edna Houser,6040,CT,Manchester,60 Desousa Drive,,26,Y,LI,M,Y,PLC00009290
A00003905,Nancy Jones,72703,AR,Fayetteville,2765 North Barcelona Avenue,,62,N,MI,H,Y,PLC00002202
A00001093,Peter Lachance,73160,OK,Moore,217 Northeast 1st Street,,45,Y,MI,M,Y,PLC00008144
A00002162,Carl Rasmussen,1940,MA,Lynnfield,570 Broadway,,49,Y,HI,H,N,PLC00008869
A00009107,Maritza Rotella,32401,FL,Panama City,1309 Clay Avenue,,38,Y,HI,L,Y,PLC00000544
A00003480,Shelia Barsness,94587,CA,Union City,32532 Jean Drive,,29,N,MI,H,Y,PLC00000529
A00000139,David Warner,21113,MD,Odenton,708 Pine Drift Drive,,28,Y,MI,L,Y,PLC00003819
A00005953,James Krawiec,31322,GA,Pooler,501 Holly Avenue,,58,Y,LI,M,N,PLC00002301
A00002104,Clifford Freiseis,31404,GA,Savannah,301 East Court,,58,Y,MI,L,Y,PLC00005494
A00006260,Dana Simmons,31419,GA,Savannah,926 Mill Court,,35,Y,MI,L,N,PLC00008138
A00000854,Jessie Hedgepeth,99504,AK,Anchorage,1254 Muldoon Road,,56,Y,LI,L,Y,PLC00002926
A00000214,Greg Gordon,37013,TN,Nashville,1124 Bluewillow Court,,50,Y,HI,M,N,PLC00001438
A00002152,Leona Maye,73127,OK,Oklahoma City,8325 Northwest 19th Street,,28,Y,LI,L,N,PLC00007530
A00002642,John Sajovic,6040,CT,Manchester,149 Lenox Street,,56,Y,LI,L,N,PLC00008920
A00007791,Cary Hough,6340,CT,Groton,981 Groton Long Point Road,,50,Y,LI,H,Y,PLC00005229
A00007623,Joshua Rodriguez,80007,CO,Arvada,9399 Yucca Way,,56,N,MI,M,Y,PLC00000105
A00002306,Jeffrey Douglas,94541,CA,Hayward,23501 Ida Lane,,27,Y,MI,M,Y,PLC00007451
A00007065,Johnny Mention,36116,AL,Montgomery,3337 Woodpark Court,,64,Y,MI,M,N,PLC00001857
A00009329,Eric Gaff,5345,VT,Newfane,578 Vermont 30,,40,Y,LI,L,Y,PLC00008770
A00009914,Christina Glenn,94702,CA,Berkeley,1139 Addison Street,#R 1,25,Y,LI,L,Y,PLC00004453
A00009002,John Viera,6040,CT,Manchester,236 Middle Turnpike East,,63,Y,MI,M,Y,PLC00000288
A00006746,Evelyn Johnson,99515,AK,Anchorage,12870 Old Seward Highway,#STE 000105,51,Y,MI,M,N,PLC00009059
A00006444,Kyle Goodier,6042,CT,Manchester,195 Kennedy Road,,38,Y,MI,L,Y,PLC00004564
A00007675,Jesse Basham,85303,AZ,Glendale,7822 West Peppertree Lane,,47,Y,MI,M,Y,PLC00004651
A00001659,Wilson Axtell,85340,AZ,Litchfield Park,13417 West Marlette Court,,31,Y,MI,L,Y,PLC00008370
A00009400,Jean Guevara,94534,CA,Fairfield,3388 Thomasson Lane,,49,Y,LI,M,N,PLC00008850
A00005448,Michael Clark,80003,CO,Arvada,6522 Harlan Street,,48,Y,HI,L,N,PLC00007413
A00003230,Mary Ladd,99503,AK,Anchorage,3901 Old Seward Highway,#STE 000016,40,Y,LI,M,N,PLC00009539
A00003427,Gail King,94707,CA,Berkeley,1761 Thousand Oaks Boulevard,M,59,Y,MI,L,Y,PLC00003793
A00001419,George Falconio,32438,FL,Fountain,9716 South Silver Lake Road,,31,Y,LI,H,Y,PLC00001506
A00008687,Michael Haas,20020,DC,Washington,2927 Martin Luther King Junior Avenue Southeast,,35,Y,HI,H,N,PLC00000730
A00000858,Michael Brown,85303,AZ,Glendale,7416 West Maryland Avenue,,56,Y,MI,H,N,PLC00004570
A00000068,Violet Lent,20001,DC,Washington,2032 4th Street Northwest,,60,N,HI,M,Y,PLC00004469
A00000253,Jerry Stevens,2169,MA,Quincy,55 Armory Street,#1,57,Y,HI,L,Y,PLC00008174
A00007986,Jocelyn Kinney,31404,GA,Savannah,1456 East 39th Street,,53,Y,HI,M,Y,PLC00005477
A00003803,Tatiana Ludwig,94611,CA,Oakland,1 Kelton Court,#4H,60,Y,LI,M,Y,PLC00007951
A00005518,Robert Hake,37218,TN,Nashville,3616 Echo Lane,,36,Y,LI,L,Y,PLC00004430
A00004322,Angel Frazier,31404,GA,Savannah,2223 North Fernwood Court,,59,N,MI,M,Y,PLC00003799
A00002206,Caitlin Pearson,20009,DC,Washington,1734 Corcoran Street Northwest,,49,Y,HI,M,N,PLC00002047
A00001551,Mary Lemme,80005,CO,Arvada,10484 West 82nd Avenue,,59,Y,MI,M,Y,PLC00000435
A00007104,Andrew Schaefer,80002,CO,Arvada,9302 West 58th Avenue,,36,N,HI,M,N,PLC00009046
A00003161,Lillian Watts,36106,AL,Montgomery,2113 Bowen Drive,,35,N,MI,L,Y,PLC00005911
A00005955,William Bloomfield,2375,MA,Easton,120 Depot Street,#3,31,Y,MI,M,Y,PLC00003203
A00008693,Harry Suriel,21402,MD,Annapolis,1823 Dinger Road,,33,Y,HI,L,Y,PLC00001347
A00001400,Terry Maraldo,6040,CT,Manchester,110 Castle Hill,,52,Y,MI,M,N,PLC00001039
A00006622,Russell Pinson,72704,AR,Fayetteville,2285 Wold Run Drive,#1,48,Y,HI,L,Y,PLC00001144
A00008095,Larue Villalobas,31405,GA,Savannah,4112 Rockdale Street,,34,Y,HI,M,Y,PLC00009017
A00008777,Marjorie Crosslin,21113,MD,Odenton,2715 Thornbrook Court,,44,Y,MI,L,N,PLC00008080
A00007918,Teresa Huver,72701,AR,Fayetteville,2222 Martin Luther King Junior Boulevard,,49,Y,MI,L,Y,PLC00001974
A00009158,Angela Zahar,85304,AZ,Glendale,5514 West Altadena Avenue,,52,Y,MI,M,N,PLC00004814
A00008844,Evelyn Lawson,31404,GA,Savannah,1504 East 55th Street,,51,Y,LI,L,N,PLC00006985
A00006188,William Otterson,85305,AZ,Glendale,6610 North 93rd Avenue,#3102,36,Y,MI,L,Y,PLC00009660
A00003482,Carolyn Mateus,85301,AZ,Glendale,6730 North 59th Drive,#4,62,Y,MI,L,Y,PLC00004243
A00007927,Velma Boehle,20011,DC,Washington,519 Roxboro Place Northwest,,57,Y,LI,H,Y,PLC00001644
A00008347,Jerome Shelley,1331,MA,Athol,7 Oliver Street,#2,58,Y,MI,M,Y,PLC00005233
A00005081,Earl Attebery,32405,FL,Panama City,1607 Louisiana Avenue,,52,Y,LI,L,Y,PLC00003167
A00004247,Lula Allen,2451,MA,Waltham,2309 Stearns Hill Road,,47,Y,HI,H,Y,PLC00006837
A00009869,Bonita Campbell,34465,FL,Beverly Hills,85 West Seymeria Drive,,47,Y,HI,M,Y,PLC00000220
A00001420,Julius Jensen,1850,MA,Lowell,241 Methuen Street,,27,Y,LI,L,N,PLC00008626
A00005781,Wilfredo Fernandez,20010,DC,Washington,3728 9th Street Northwest,,29,N,LI,L,N,PLC00007589
A00007968,Mary Wolford,37208,TN,Nashville,1816 14th Avenue,,57,Y,HI,L,Y,PLC00004467
A00003656,Carl Cherry,1801,MA,Woburn,78 School Street,,34,Y,LI,L,Y,PLC00007400
A00006842,Mary Mucha,85304,AZ,Glendale,6622 West Mescal Street,,40,Y,HI,H,N,PLC00005875
A00000169,Keith Ginsburg,73072,OK,Norman,3413 Pheasant Run Road,,35,Y,MI,L,Y,PLC00002197
A00008106,Victoria Lee,94709,CA,Berkeley,2511 Hearst Avenue,#R 113,50,Y,LI,L,N,PLC00000502
A00005435,Helen Harper,6040,CT,Manchester,82 Lookout Mountain Drive,,44,Y,LI,L,Y,PLC00003612
A00000157,Linda Barton,6042,CT,Manchester,305 Brookside Court,,56,Y,LI,M,N,PLC00005052
A00001340,Lisa Fontenette,85340,AZ,Litchfield Park,7802 North Alsup Road,,56,N,HI,M,Y,PLC00001381
A00005067,Antonio Stonecipher,6042,CT,Manchester,265 Slater Street,#122,51,N,MI,M,Y,PLC00009665
A00009241,Erin Vang,31419,GA,Savannah,125 Heritage Way,,39,Y,MI,M,Y,PLC00005218
A00001549,Allen Galvan,95648,CA,Lincoln,1397 Tallac Lane,,39,N,HI,L,Y,PLC00008183
A00006435,Caroline Carter,31415,GA,Savannah,519 Emerald Drive,B,46,Y,HI,L,Y,PLC00007454
A00000565,Jeanette Hey,72701,AR,Fayetteville,1632 North Lunsford Avenue,,43,Y,MI,L,Y,PLC00003883
A00005436,Barbara Mathews,99504,AK,Anchorage,6851 Howard Avenue,,29,Y,LI,L,N,PLC00006029
A00005585,Inez Hobbs,94541,CA,Hayward,3215 Madsen Street,,34,Y,HI,L,Y,PLC00000969
A00009974,John Vail,99611,AK,Kenai,36528 Short Circle,,25,Y,MI,L,Y,PLC00008265
A00008331,Sheila King,94609,CA,Oakland,6431 Shattuck Avenue,B,40,Y,MI,M,N,PLC00004832
A00006046,Anna Mitchel,94541,CA,Hayward,3215 Madsen Street,,34,Y,LI,L,Y,PLC00008064
A00000346,Alicia Moroz,6040,CT,Manchester,200 Boulder Road,,36,Y,LI,M,Y,PLC00000628
A00003758,Carolyn Banks,99517,AK,Anchorage,3521 Stargate Circle,,30,Y,MI,L,Y,PLC00007630
A00003696,Reginald Gabrielsen,72704,AR,Fayetteville,91 85th Avenue,,55,Y,HI,M,Y,PLC00005232
A00006410,Daniel Kinslow,85306,AZ,Glendale,5205 West Thunderbird Road,#1042,59,Y,LI,M,N,PLC00009043
A00005928,Rachel Jones,6040,CT,Manchester,66 Pine Street,,56,Y,LI,L,N,PLC00004127
A00009067,James Bartholf,21114,MD,Crofton,1407 Walden Court,,43,Y,MI,M,Y,PLC00003430
A00006865,Christina Perigo,20011,DC,Washington,4418 15th Street Northwest,,42,Y,LI,L,Y,PLC00008539
A00004957,Michael Freeman,85340,AZ,Litchfield Park,13426 West Rovey Avenue,,52,Y,LI,L,Y,PLC00008594
A00008220,William Kaupp,31419,GA,Savannah,212 Holiday Circle,,55,Y,HI,M,Y,PLC00004594
A00004508,Robert Healy,72701,AR,Fayetteville,2001 Van Hoose Drive,,50,Y,MI,M,Y,PLC00002635
A00001649,Raymond Snyder,80004,CO,Arvada,11933 West 71st Avenue,,28,Y,LI,M,Y,PLC00003667
A00009617,Christopher Mccord,99503,AK,Anchorage,401 East Northern Lights Boulevard,#STE 000203,48,Y,HI,M,Y,PLC00002437
A00009715,Edward Terry,6042,CT,Manchester,305 Brookside Court,,52,Y,LI,L,Y,PLC00000636
A00006831,John Chambers,31419,GA,Savannah,212 Holiday Circle,,38,Y,LI,M,Y,PLC00003549
A00000712,Richard Dudley,5488,VT,,9 Brooklyn Street,,46,Y,LI,H,Y,PLC00007661
A00008291,Eileen Risser,85306,AZ,Glendale,16463 North 60th Avenue,,61,Y,HI,M,Y,PLC00000164
A00003144,Kim Harris,6040,CT,Manchester,27 Church Street,,57,Y,HI,H,Y,PLC00004870
A00003265,Bertha Lee,5452,VT,Essex,43 Main Street,,36,Y,HI,M,Y,PLC00006698
A00006355,Jasmine Green,36105,AL,Montgomery,105 Courtland Drive,,33,Y,MI,M,N,PLC00002169
A00001856,Mary Alverson,72701,AR,Fayetteville,620 Oakland Avenue,,49,Y,LI,M,N,PLC00005445
A00008181,Vera Curtis,31408,GA,Savannah,2604 13th Street,,60,Y,HI,L,Y,PLC00004030
A00002373,Judy Douglas,20016,DC,Washington,4812 Alton Place Northwest,,62,Y,HI,M,Y,PLC00006379
A00001569,Carl Rose,37207,TN,Nashville,517 Wesley Avenue,,55,Y,MI,L,Y,PLC00006587
A00006633,Robert Wesley,99516,AK,Anchorage,11401 Totem Road,,41,Y,LI,L,Y,PLC00004936
A00009475,Michael Gross,37115,TN,Nashville,555 North Dupont Avenue,#C-55,39,Y,LI,M,N,PLC00001840
A00007064,Gloria Brown,5488,VT,,95 Woods Hill Road,,48,Y,MI,M,Y,PLC00003541
A00001601,Jim Feliciano,72703,AR,Fayetteville,1838 North Scull Creek Drive,,61,Y,MI,L,N,PLC00008167
A00000887,Dean Sands,1757,MA,Milford,228 Central Street,,50,Y,MI,L,Y,PLC00002894
A00005347,Raquel Howe,73401,OK,Ardmore,4712 Rock Creek Road,,41,Y,HI,L,Y,PLC00002916
A00001095,Rebecca Anthon,94702,CA,Berkeley,1357 Addison Street,,50,Y,MI,M,Y,PLC00007022
A00005211,Grisel Goodale,31404,GA,Savannah,2200 East Victory Drive,#36,46,Y,HI,M,N,PLC00009141
A00005927,David Cook,85209,AZ,Mesa,11507 East Neville Avenue,,44,N,MI,M,Y,PLC00008475
A00003817,Victoria Arterbury,94577,CA,San Leandro,2399 East 14th Street,#29,28,Y,MI,M,N,PLC00000987
A00007428,Katherine Mckay,6042,CT,Manchester,195 Kennedy Road,,64,Y,MI,M,Y,PLC00009804
A00002596,Mark Salas,99504,AK,Anchorage,2815 Blueridge Place,,52,Y,MI,M,N,PLC00009599
A00005697,Lemuel Harrison,31401,GA,Savannah,606 Lincoln Street,,50,Y,LI,M,N,PLC00007625
A00003710,Bertha Sierra,99577,AK,Anchorage,12330 Old Glenn Highway,#STE 8,55,Y,MI,M,Y,PLC00006087
A00000723,Daniel Palmer,21144,MD,Severn,8726 Downey Road,,63,N,LI,H,Y,PLC00003226
A00001983,Virginia Hayden,37221,TN,Nashville,253 Colt Drive,,45,Y,LI,L,Y,PLC00003593
A00003468,Barry Williams,80003,CO,Arvada,6522 Harlan Street,,56,Y,LI,L,Y,PLC00007086
A00004014,Leticia Sealy,94705,CA,Berkeley,2703 Woolsey Street,#R 1,51,Y,HI,M,Y,PLC00008865
A00007770,Mary Vassell,95687,CA,Vacaville,637 Laurelwood Circle,,56,Y,MI,M,Y,PLC00009166
A00008074,Armand Nay,72701,AR,Fayetteville,1879 South Cherry Hills Drive,,38,Y,MI,L,Y,PLC00009366
A00009794,Lindy Pander,93906,CA,Salinas,1536 North Main Street,,44,Y,LI,H,Y,PLC00008592
A00002788,Aida Honaker,40206,KY,Louisville,327 Idlewylde Drive,#3,38,Y,HI,L,Y,PLC00004748
A00000760,Antoinette Wiggins,85304,AZ,Glendale,6116 West Charter Oak Road,,53,Y,LI,M,N,PLC00009099
A00008703,Alex Jeffrey,72701,AR,Fayetteville,17 West 26th Circle,,43,Y,LI,M,Y,PLC00006169
A00002449,George Cruz,72701,AR,Fayetteville,678 Fairlane Street,,40,Y,MI,L,N,PLC00005162
A00000019,Eileen Floyd,73110,OK,Midwest City,3824 Rosewood Court,,37,Y,MI,M,N,PLC00005643
A00003832,Harry Libby,72701,AR,Fayetteville,1666 South Summer Rose Avenue,,44,Y,MI,M,N,PLC00002298
A00004587,Kevin Cartright,94577,CA,San Leandro,1011 San Jose Street,,45,N,LI,H,N,PLC00006269
A00005416,Michele Bui,94587,CA,Union City,31353 Santa Elena Way,,52,Y,LI,H,Y,PLC00009868
A00000694,Judy Chiasson,73135,OK,Oklahoma City,8401 Pinewood Drive,,62,Y,MI,L,Y,PLC00001635
A00005350,Ana Mcconnell,36107,AL,Montgomery,311 South Panama Street,,27,Y,HI,L,Y,PLC00001882
A00007687,Richard Brown,85382,AZ,Peoria,16040 North 67th Drive,,50,Y,MI,M,Y,PLC00004189
A00008713,John Bouman,36110,AL,Montgomery,507 Castlebrook Drive,,54,N,LI,M,Y,PLC00008504
A00001310,Daniel Mensalvas,94566,CA,Pleasanton,3027 Badger Drive,,32,Y,MI,L,Y,PLC00008218
A00004678,Gilbert Horton,40205,KY,Louisville,3408 Taylorsville Road,#1,58,Y,MI,L,Y,PLC00001757
A00001442,Lacy Creighton,20008,DC,Washington,2552 Massachusetts Avenue Northwest,,53,Y,MI,M,Y,PLC00008212
A00006601,Steven Caponigro,94545,CA,Hayward,25538 Calaroga Avenue,,64,Y,MI,L,Y,PLC00005291
A00001512,Son Carlucci,21076,MD,Hanover,33 Chesapeake Mobile Court,,51,Y,MI,M,N,PLC00004646
A00004670,Betty Daniel,73110,OK,Midwest City,3604 Ridgehaven Drive,,43,Y,MI,L,Y,PLC00007669
A00002759,Tony Senz,93546,CA,Mammoth Lakes,61 Callahan Way,#B4,53,N,MI,L,Y,PLC00008173
A00003714,Edward Griglen,85310,AZ,Glendale,6286 West Louise Drive,,38,Y,HI,M,N,PLC00002209
A00003559,Linda White,1452,MA,Hubbardston,2169 Barre Road,,42,Y,MI,H,Y,PLC00006354
A00000676,Velma Sloan,40204,KY,Louisville,1117 Everett Avenue,,50,Y,MI,L,Y,PLC00003685
A00004894,Sarah Gary,37138,TN,Nashville,1825 Woodland Farms Court,,36,Y,MI,H,Y,PLC00009097
A00002896,Travis Dunn,40222,KY,Louisville,120 North Hurstbourne Parkway,#622,39,Y,MI,L,Y,PLC00006369
A00000401,Gregory Steier,40299,KY,Louisville,9306 Taylorsville Road,,39,Y,MI,L,Y,PLC00000392
A00006742,Caleb Tolliver,85308,AZ,Glendale,18330 North 79th Avenue,#3155,25,Y,MI,M,N,PLC00008298
A00002389,Kristine Crothers,20011,DC,Washington,5208 Colorado Avenue Northwest,,54,Y,LI,L,Y,PLC00005027
A00007984,Jane Hopkins,80003,CO,Arvada,4924 West 65th Avenue,,64,Y,MI,H,Y,PLC00008056
A00007169,Marie Hood,36117,AL,Montgomery,741 Amity Lane,,27,Y,LI,H,Y,PLC00005402
A00005491,William Wagner,93313,CA,Bakersfield,7800 River Mist Avenue,,28,Y,MI,H,N,PLC00004897
A00000069,John Parson,6042,CT,Manchester,205 Homestead Street,#B3,26,Y,HI,L,N,PLC00005931
A00002068,Sylvia Velez,72701,AR,Fayetteville,218 Shipley Alley,,54,Y,LI,L,Y,PLC00009082
A00009739,Ann Snyder,37215,TN,Nashville,1324 Beddington Park,,33,Y,MI,H,Y,PLC00005637
A00004163,James Harris,80005,CO,Arvada,8442 Everett Way,A,33,Y,HI,L,Y,PLC00007432
A00001202,Lisa Apel,32405,FL,Panama City,1364 Capri Drive,,48,Y,MI,H,N,PLC00005429
A00003740,Tony Jensen,99577,AK,Anchorage,18318 Pioneer Drive,,64,Y,MI,L,Y,PLC00002098
A00004442,Harvey Gordon,37209,TN,Nashville,5403 Illinois Avenue,,62,Y,LI,L,N,PLC00005084
A00008619,James Russell,73135,OK,Oklahoma City,8417 Timothy Lane,,56,Y,HI,M,Y,PLC00009929
A00005391,Melba Clem,73112,OK,Oklahoma City,3446 Northwest 48th Street,,39,Y,MI,L,Y,PLC00002322
A00005823,Florence Bolden,99502,AK,Anchorage,2732 West 67th Avenue,,33,Y,HI,L,Y,PLC00008266
A00004593,Norman Hipsher,21144,MD,Severn,1636 Briarview Court,,33,Y,LI,M,N,PLC00000024
A00003564,William Amerson,99517,AK,Anchorage,3311 Wiley Post Loop,,32,Y,MI,M,Y,PLC00003453
A00006437,Jane Lamark,73173,OK,Oklahoma City,5112 Southwest 124th Place,,35,Y,MI,L,Y,PLC00006483
A00009103,Angela Sampsell,72703,AR,Fayetteville,1643 North Jordan Lane,,53,Y,MI,M,Y,PLC00000317
A00001449,Debby Oathout,21122,MD,Pasadena,8117 Mountain View Circle,,45,Y,LI,M,Y,PLC00007716
A00006550,Joyce Wright,73112,OK,Oklahoma City,4408 Northwest 55th Street,,50,Y,LI,L,N,PLC00007520
A00002357,Lois Vanscyoc,20002,DC,Washington,316 20th Street Northeast,,63,Y,MI,H,Y,PLC00000981
A00003031,Lucy Bundy,72704,AR,Fayetteville,1261 Steamboat Drive,#3,63,Y,HI,L,N,PLC00003554
A00006661,Michelle Williams,73170,OK,Oklahoma City,1205 Southwest 128th Street,,54,Y,MI,M,N,PLC00008001
A00000793,Efren Ferebee,21114,MD,Crofton,1642 Fendall Court,,30,Y,MI,L,Y,PLC00009959
A00004470,Daniel Brown,85301,AZ,Glendale,6231 North 59th Avenue,#35,28,N,MI,L,Y,PLC00001409
A00006737,James Abel,2673,MA,Yarmouth,108 Springer Lane,,57,Y,MI,L,Y,PLC00007925
A00007582,Cheryl Craven,80002,CO,Arvada,5644 Kipling Parkway,#108,58,Y,MI,H,Y,PLC00000213
A00004963,Robert Ortiz,73072,OK,Norman,4001 Teton Lane,,54,Y,MI,H,Y,PLC00002880
A00003577,Sylvester Byrd,73013,OK,Edmond,4207 Ranch Drive,,49,Y,MI,M,Y,PLC00006490
A00003003,Fern Curtis,72701,AR,Fayetteville,831 West Center Street,#224,60,Y,HI,L,Y,PLC00006304
A00002369,William Belle,85305,AZ,Glendale,8427 West Glendale Avenue,#202,64,Y,MI,M,Y,PLC00003770
A00007150,Cathryn Dugan,99517,AK,Anchorage,2903 West 31st Avenue,#APT 000002,51,Y,MI,M,N,PLC00007813
A00005000,Ida Fashaw,73071,OK,Norman,1304 Northern Hills Road,,42,Y,LI,L,Y,PLC00009848
A00007256,Lisa Navarro,32401,FL,Panama City,312 North Cove Boulevard,,53,Y,LI,L,N,PLC00005794
A00007304,Vincent Erickson,32401,FL,Panama City,1309 Clay Avenue,,25,Y,HI,H,Y,PLC00002655
A00004060,Betty Bernard,40272,KY,Louisville,9401 3rd Street Road,,43,Y,MI,M,N,PLC00005217
A00005143,Gregory Hardaway,31404,GA,Savannah,3110 East Victory Drive,,47,Y,LI,H,Y,PLC00003320
A00009056,Donald Priester,32413,FL,Panama City Beach,122 Coral Drive,,28,Y,MI,L,Y,PLC00009288
A00003406,Lawrence Faust,5468,VT,,3 Southerberry Drive,,59,Y,MI,M,N,PLC00003800
A00000900,Frank Wilson,5079,VT,Vershire,6460 Vermont 113,,62,Y,HI,M,Y,PLC00009313
A00002372,Rafael Weaver,5765,VT,Proctor,1 Pond View Road,,28,Y,MI,M,Y,PLC00005865
A00001378,Pasquale Polhemus,21108,MD,Millersville,316 Sourwood Court,R,26,Y,MI,L,Y,PLC00007138
A00001680,Antonio Tullis,85308,AZ,Glendale,6988 West Blackhawk Drive,,27,Y,HI,L,N,PLC00007281
A00000675,Jackie Kerstetter,73071,OK,Norman,1304 Northern Hills Road,,40,Y,MI,M,Y,PLC00008389
A00008143,Richard Bolanos,37211,TN,Nashville,1995 Nolensville Pike,,62,Y,LI,L,Y,PLC00008024
A00002695,Toni Kaiser,80005,CO,Arvada,9545 West 74th Avenue,,38,N,MI,L,Y,PLC00001436
A00008286,Valerie Pappas,5871,VT,Burke,4221 U.S. 5,,28,Y,MI,M,Y,PLC00003867
A00004431,Pablo Herreras,40204,KY,Louisville,1046 Dudley Avenue,,26,Y,MI,L,Y,PLC00007835
A00007313,Anita Martin,72703,AR,Fayetteville,3425 North Futrall Drive,,63,Y,HI,L,N,PLC00005206
A00003287,Anthony Yurko,1507,MA,Charlton,168 Partridge Hill Road,,52,Y,HI,M,N,PLC00008443
A00008722,Theodore Mendibles,73159,OK,Oklahoma City,8404 South Villa Avenue,,31,Y,HI,H,Y,PLC00005964
A00001825,Bernita Odom,99508,AK,Anchorage,4221 Thompson Avenue,APT C,61,Y,HI,M,N,PLC00007369
A00004450,Richard Stindt,72703,AR,Fayetteville,3142 North Warwick Drive,,33,Y,HI,M,Y,PLC00004465
A00007287,George Witt,2184,MA,Braintree,66 Bradford Road,,63,Y,HI,M,Y,PLC00005830
A00008314,James Mccurdy,31419,GA,Savannah,103 Fenwick Village Drive,,61,Y,MI,M,Y,PLC00000744
A00008527,Jeffrey Ledesma,31405,GA,Savannah,45 Heathcote Circle,,29,Y,MI,H,Y,PLC00002650
A00007696,Sarah Goulding,31419,GA,Savannah,12403 Deerfield Road,,48,N,MI,M,Y,PLC00009850
A00004483,Cassie Sellner,80004,CO,Arvada,7650 West 68th Avenue,#315,49,Y,HI,H,Y,PLC00004143
A00007979,Christine Mccarthy,95003,CA,Aptos,260 Rio Del Mar Boulevard,##14,49,Y,LI,M,Y,PLC00008585
A00001424,Karen Givens,21076,MD,Hanover,1742 Allerford Drive,,59,Y,LI,L,Y,PLC00008105
A00007371,Vikki Mckenzie,94605,CA,Oakland,19 Heritage,,54,Y,MI,L,Y,PLC00003097
A00001232,Crystal Coburn,5478,VT,Saint Albans City,2098 Lower Newton Street,,51,Y,HI,M,N,PLC00009637
A00007529,Thomas Goins,31401,GA,Savannah,740 East 34th Street,,51,Y,MI,M,Y,PLC00007382
A00008764,Valerie Chadwell,6042,CT,Manchester,184 Woodland Street,,52,Y,HI,L,Y,PLC00000039
A00007356,Lucia Armstrong,36109,AL,Montgomery,788 Williamson Road,,42,Y,LI,L,Y,PLC00007783
A00000177,Samuel Melancon,20002,DC,Washington,1126 Oates Street Northeast,,54,N,MI,M,Y,PLC00005022
A00005225,Paul Rosales,6040,CT,Manchester,110 Castle Hill,,39,Y,MI,L,N,PLC00008128
A00002786,Phyliss Stanley,21401,MD,Annapolis,1713 Arrow Cove Lane,,57,Y,HI,L,Y,PLC00002516
A00009693,Helen Jackson,40241,KY,Louisville,11012 Eagles Cove Drive,,29,Y,LI,L,Y,PLC00008258
A00007407,Alva Brown,32407,FL,Panama City Beach,1738 Annabellas Drive,,56,Y,LI,L,Y,PLC00009453
A00003916,David Slaff,5151,VT,Weathersfield,265 Airport Road,,41,Y,HI,M,Y,PLC00007282
A00007876,Kathleen Graves,36116,AL,Montgomery,6275 Eric Lane,,32,N,MI,H,Y,PLC00004398
A00008293,Sarah Clausen,32408,FL,Panama City,4125 Cobia Street,,59,Y,HI,M,Y,PLC00001101
A00003538,Dennis Thome,85303,AZ,Glendale,7085 West Northern Avenue,,48,Y,MI,M,Y,PLC00000768
A00004765,Arthur Santos,94709,CA,Berkeley,1725 Oxford Street,#R 108,47,N,MI,L,N,PLC00001042
A00006254,Douglas Wiley,80005,CO,Arvada,9730 West 81st Avenue,,57,Y,HI,L,Y,PLC00007427
A00001773,Joy Benitez,5860,VT,Westmore,42 Lake Lane,,48,Y,MI,M,Y,PLC00002706
A00003410,Betty Chang,36109,AL,Montgomery,3551 North Georgetown Drive,,39,Y,MI,H,N,PLC00000106
A00003495,Sophie Garcia,6040,CT,Manchester,154 Lyness Street,,52,Y,LI,M,Y,PLC00009844
A00002200,Loretta Montgomery,37211,TN,Nashville,2815 Saint Edwards Drive,,25,Y,LI,L,Y,PLC00001076
A00009970,Simone Thompson,72701,AR,Fayetteville,501 West Maple Street,#203,44,Y,MI,H,Y,PLC00005804
A00004020,Lamont Slack,40210,KY,Louisville,2106 Standard Avenue,,44,Y,MI,M,Y,PLC00006728
A00002015,Lori Mikkelsen,31322,GA,Pooler,1720 Quacco Road,A,33,Y,MI,M,Y,PLC00002478
A00001720,Selma Reese,5461,VT,Hinesburg,116 Jourdan Street,,42,Y,HI,L,N,PLC00005568
A00008675,Christopher Pulido,40242,KY,Lyndon,1726 Bridgeview Lane,#5,44,Y,HI,L,Y,PLC00002492
A00008861,George Williams,21122,MD,Pasadena,2405 230th Street,,32,Y,MI,L,Y,PLC00001492
A00001061,Peter Smith,21122,MD,Pasadena,8409 Gullane Court,,54,Y,MI,M,Y,PLC00000480
A00007528,Jonathan Bucklew,5841,VT,Greensboro,529 Barr Hill Road,,35,Y,LI,L,Y,PLC00006059
A00007556,Rhonda Celedon,6040,CT,Manchester,566 Middle Turnpike East,,42,N,MI,L,Y,PLC00009368
A00009502,Gary Villasenor,32413,FL,Panama City Beach,1505 Sweet Bay Trail,,42,Y,MI,M,Y,PLC00008921
A00008458,Phyllis Kempinski,6040,CT,Manchester,29 Lucian Street,,45,Y,MI,M,Y,PLC00005763
A00003326,Linda Burke,80526,CO,Fort Collins,2409 Research Boulevard,,58,Y,HI,M,Y,PLC00009188
A00004945,Dean Casbarro,21146,MD,Severna Park,517 Retford Drive,,46,Y,LI,M,Y,PLC00007612
A00008066,Anthony Haddad,21146,MD,Severna Park,337 South Drive,,29,Y,HI,H,N,PLC00002642
